id_criptografado,ano,data,mes,hora,delito,longitude,latitude,desc_delito,aisp,risp,locf,dia_semana,geometria
9972af586a2109d1742d218a8b261d84c2a5e7e02eb2df06e4fe046f7c23c2c7,2024,11/12/2024,12,14:30:00,15,-43.3437209,-22.93976549,Roubo a transeunte,18,2,Estrada estrada dos tres rios,Quarta,POINT(-43.3437209 -22.93976549)
b0e827b7e6b023b2820eca9b39fc824151c5901107dfabb6e8778225299bce91,2024,12/12/2024,12,20:02:00,15,-43.27114892,-22.88186328,Roubo a transeunte,3,1,Rua miranda vale,Quinta,POINT(-43.27114892 -22.88186328)
0ddebc936d47fbf7bd53f31d1e77183ab1c4a8f25aeac36e71fb3e8e8b15b864,2024,12/12/2024,12,05:40:00,15,-43.34728513,-22.88602393,Roubo a transeunte,18,2,Rua rua ana teles,Quinta,POINT(-43.34728513 -22.88602393)
6d68933ebad2bbfa84b0f533e447161aeb4f2149fa453132277eb107e52068a2,2024,12/12/2024,12,01:00:00,15,-43.35561594,-22.89630945,Roubo a transeunte,18,2,Rua barao,Quinta,POINT(-43.35561594 -22.89630945)
46b558c612d1c794f0812a13b44b20abe3ea2611e8ae5f8cc84bc75f2fd435df,2024,12/12/2024,12,21:50:00,15,-43.51582198,-22.86005198,Roubo a transeunte,40,2,Avenida brasil,Quinta,POINT(-43.51582198 -22.86005198)
ea33262cafb93dbf06e3700ca404b9ef2889c5be26b2bb1a02601f8c63972cae,2024,12/12/2024,12,15:00:00,15,-43.34186103,-22.88112864,Roubo a transeunte,9,2,Rua domingos lopes,Quinta,POINT(-43.34186103 -22.88112864)
384c8f686fdf343dc598cfc0ce1ad81b98793f55fe4cd8c51cba9291881b4d63,2024,12/12/2024,12,13:57:00,15,-43.22611771,-22.92498034,Roubo a transeunte,6,1,Rua conde de bonfim,Quinta,POINT(-43.22611771 -22.92498034)
430b6f37bf9acd407f502d61ffc76cd1978075c2df667a9b30da2d0257a332a4,2024,12/12/2024,12,08:20:00,15,-43.35927998,-22.80570091,Roubo a transeunte,41,2,Rua mercurio,Quinta,POINT(-43.35927998 -22.80570091)
95ce0246a1e479e6f04735810e17f953490797ef3df147b2093fdbd076fcd025,2024,12/12/2024,12,20:30:00,15,-43.3085714,-23.00819583,Roubo a transeunte,31,2,Rua manuel brasiliense,Quinta,POINT(-43.3085714 -23.00819583)
329dc6caf32a6f16642b3e4c29c250796623c28e1e51247af31de4b2eaaf9c21,2024,12/12/2024,12,16:00:00,15,-43.3638,-22.84969998,Roubo a transeunte,9,2,Rua carolina de assis,Quinta,POINT(-43.3638 -22.84969998)
93b88c2604d2c5d26719b4a7c1f1ec044d4991c08b3484d7d4fe1e512cc23d81,2024,13/12/2024,12,04:18:00,15,-43.32463488,-22.85863876,Roubo a transeunte,9,2,Rua alice freitas,Sexta,POINT(-43.32463488 -22.85863876)
b8b5c5aef8bc7fd58314677c36baaa1967ef45e084b96760f914cc39f202eaa8,2024,13/12/2024,12,00:10:00,15,-43.18399111,-22.95402245,Roubo a transeunte,2,1,Rua rua general polidoro,Sexta,POINT(-43.18399111 -22.95402245)
f0e480c57206d869557218d4dc6559c9b148ad60dab22d0c9ea9073a314711a7,2024,13/12/2024,12,16:20:00,15,-43.37612662,-22.92553146,Roubo a transeunte,18,2,Rua rua mapendi,Sexta,POINT(-43.37612662 -22.92553146)
574e6bc273e639d9865dfadc3b143b674c40f6b557b18224eb1a8a290b614655,2024,13/12/2024,12,13:50:00,15,-43.19057996,-22.90603998,Roubo a transeunte,5,1,Praca praca da republica,Sexta,POINT(-43.19057996 -22.90603998)
87a4a903c6af6d374380c4982fe1b628555a9fc5e276a5f87a8081800829f17e,2024,13/12/2024,12,00:30:00,15,-43.17804059,-22.91433047,Roubo a transeunte,5,1,Rua rua teixeira de freitas,Sexta,POINT(-43.17804059 -22.91433047)
0342b83752aac25d2a9d437e732fd04d8a2f73035c4de6d114c7147abb8bbfea,2024,13/12/2024,12,01:00:00,15,-43.31479798,-22.85358897,Roubo a transeunte,41,2,Avenida avenida pastor martin luther king jr.,Sexta,POINT(-43.31479798 -22.85358897)
bbf349b1831cc0ef167ba24ded5bc96fdc655c0501b31fa5fb1a8e4870890bcd,2024,14/12/2024,12,11:27:00,15,-43.37180835,-22.92972053,Roubo a transeunte,18,2,Rua jose avelino,Sabado,POINT(-43.37180835 -22.92972053)
6e25357ebf872f4ea3bcec424fd221f6d7485d879faad0559af6dbfdeb2e6fa0,2024,14/12/2024,12,05:00:00,15,-43.24383097,-22.87459047,Roubo a transeunte,22,1,Avenida brasil,Sabado,POINT(-43.24383097 -22.87459047)
c2300d9617a840c4a439fbdec00c8c0294219f2f8fa377fa79dfa4b60a616b91,2024,14/12/2024,12,14:00:00,15,-43.3728286,-22.85384659,Roubo a transeunte,9,2,Rua verdi,Sabado,POINT(-43.3728286 -22.85384659)
97bdfa28e68ce0cf2baec908de6bc6a8a7cd0d8bcdfb2719a20b8145baf150b0,2024,14/12/2024,12,10:25:00,15,-43.25666296,-22.94693447,Roubo a transeunte,6,1,Vila rua conde de bonfim,Sabado,POINT(-43.25666296 -22.94693447)
0eb34f9fe57c60b66c97d8c0e992dcd53f3435224462718d219ad4ed30d41bde,2024,14/12/2024,12,23:30:00,15,-43.36060999,-22.91459132,Roubo a transeunte,18,2,Rua rua candido benicio,Sabado,POINT(-43.36060999 -22.91459132)
b2d34608a4435dc53c9e205caf90e8854071564c5403a1781dd7ed91eb385b80,2024,14/12/2024,12,06:44:00,15,-43.31028373,-22.85807847,Roubo a transeunte,41,2,Rua rua iere,Sabado,POINT(-43.31028373 -22.85807847)
fb5c4439ded9a0598a1c77b612e3e69f68d2df4437b1dee46af85076357a4d41,2024,14/12/2024,12,06:12:00,15,-43.53714459,-22.86120689,Roubo a transeunte,40,2,Avenida avenida brasil,Sabado,POINT(-43.53714459 -22.86120689)
d81e1e325c0b18f818a7879054c375ae4960d947a596bba44154715f13079d6d,2024,14/12/2024,12,21:16:00,15,-43.29371266,-22.83454184,Roubo a transeunte,16,1,Rua pequiri,Sabado,POINT(-43.29371266 -22.83454184)
06fa43bfcf3be3ff26562450ab9f5d21e40d7d9518090e427e63d0d233d471b8,2024,14/12/2024,12,14:00:00,15,-43.46450911,-23.0109423,Roubo a transeunte,31,2,Vila rua claude monet,Sabado,POINT(-43.46450911 -23.0109423)
2d37f0c81264af1b2b8a1d0565699f17a1713d471be86f4558c1977e5d19c615,2024,14/12/2024,12,20:11:00,15,-43.30326094,-22.84472329,Roubo a transeunte,16,1,Rua flaminia,Sabado,POINT(-43.30326094 -22.84472329)
740b98fc5cf8a5ab213d16e96e5342eebe7d4bcc0679ce22148dd3899df8ab26,2024,14/12/2024,12,19:00:00,15,-43.39134477,-22.95113835,Roubo a transeunte,18,2,Rua andre rocha,Sabado,POINT(-43.39134477 -22.95113835)
2c6f55e88f7c941de636d1e17ed9c39b7e1534808559f5fb83cc3195b41f8d3b,2024,15/12/2024,12,21:00:00,15,-43.18215591,-22.96980143,Roubo a transeunte,19,1,Avenida avenida atlantica,Domingo,POINT(-43.18215591 -22.96980143)
13e86c7c843189b4b0ab3b74e3591ee9f2a3de7fe00d8db53e6cf2bb82e41d9b,2024,15/12/2024,12,02:47:00,15,-43.31140974,-22.84718589,Roubo a transeunte,41,2,Avenida meriti,Domingo,POINT(-43.31140974 -22.84718589)
e942f62e066ddb90bbf0bd56eb0052f875a7db6790f42f956059bcbce35b86df,2024,15/12/2024,12,22:07:00,15,-43.23127373,-22.91924016,Roubo a transeunte,6,1,Rua deputado soares filho,Domingo,POINT(-43.23127373 -22.91924016)
fc3c3f628d2d4a3495e6cc8e61da61b8c85c20fd1e36007be07096c02d9fa6fa,2024,15/12/2024,12,07:00:00,15,-43.33691738,-22.87401475,Roubo a transeunte,9,2,Rua ministro edgard romero,Domingo,POINT(-43.33691738 -22.87401475)
b05c39b2e46ca8664b4be4acb5a02d5ee09cb15d9f4995b43d94841c5566cb5e,2024,15/12/2024,12,19:26:00,15,-43.34184953,-22.87071205,Roubo a transeunte,9,2,Estrada estrada do portela,Domingo,POINT(-43.34184953 -22.87071205)
0ec7e8250df7c24ce0f56e0c77fd7193997633e00ed8fb5802fb768bb47c8cd8,2024,15/12/2024,12,21:10:00,15,-43.23550266,-22.91495785,Roubo a transeunte,6,1,Rua rua felipe camarao,Domingo,POINT(-43.23550266 -22.91495785)
d766f6997d3b0acaa5ece63c99bd11aba5fd49e1fd9e3b5679e653e5f2d4aecc,2024,15/12/2024,12,06:05:00,15,-43.38004346,-22.81416137,Roubo a transeunte,41,2,Avenida chrisostomo pimentel de oliveira,Domingo,POINT(-43.38004346 -22.81416137)
22f0bb0ac786794c41bedc341c6940d27b96b32896261f7940f00b39049415bf,2024,15/12/2024,12,05:00:00,15,-43.18228592,-22.9141296,Roubo a transeunte,5,1,Rua rua riachuelo,Domingo,POINT(-43.18228592 -22.9141296)
fe67ea8d06db1f8d0aeb46528b10315e9c22562613624e98c0191c93456885a3,2024,15/12/2024,12,07:15:00,15,-43.42700759,-23.01824375,Roubo a transeunte,31,2,Avenida lucio costa,Domingo,POINT(-43.42700759 -23.01824375)
e955ebda909d187efe0b9d1c26090dd743d94f5eab77b53cbf8e6df8a2104d9e,2024,16/12/2024,12,09:00:00,15,-43.29424397,-22.86847899,Roubo a transeunte,3,1,Avenida avenida pastor martin luther king jr.,Segunda,POINT(-43.29424397 -22.86847899)
123a769d80aa4c229a1021ccfe00e5ead0728d04e5c5e718af94ee6c2fffdd44,2024,16/12/2024,12,09:00:00,15,-43.47605893,-23.02048129,Roubo a transeunte,31,2,Rua sergio branco soares,Segunda,POINT(-43.47605893 -23.02048129)
84a6830c440842707c539e080e40aac0aec49934340fedbfba067e05a14472ea,2024,16/12/2024,12,22:00:00,15,-43.23622419,-22.92538797,Roubo a transeunte,6,1,Rua rua antonio basilio,Segunda,POINT(-43.23622419 -22.92538797)
c5ddfc6bc1838b32719ee8bb30b75859de3d4facd96a6b47f15a2d4b9df04c4e,2024,16/12/2024,12,04:00:00,15,-43.227371,-22.89424295,Roubo a transeunte,4,1,Rua rua sao januario,Segunda,POINT(-43.227371 -22.89424295)
9c9283fde5374954a1ca8af772d2546844fe69ca00f644bae402b9e3e50816d1,2024,16/12/2024,12,21:40:00,15,-43.30612099,-22.80536319,Roubo a transeunte,16,1,Rua gregorio de matos,Segunda,POINT(-43.30612099 -22.80536319)
7d45e37251d9b8b3aae36f15e7faede15cae932304733f3db662038129e490ca,2024,16/12/2024,12,05:40:00,15,-43.29649085,-22.88886781,Roubo a transeunte,3,1,Rua teixeira de azevedo,Segunda,POINT(-43.29649085 -22.88886781)
98fe83463d8f6433255ddc9a90e04a279c62ee7529f88818e090bb73f57c228a,2024,17/12/2024,12,18:00:00,15,-43.24120403,-22.92382197,Roubo a transeunte,6,1,Rua rua agostinho menezes,Terca,POINT(-43.24120403 -22.92382197)
36b0a6272579d02f2032786542780047576d6054e827ce4ef0c01640e0755f1b,2024,17/12/2024,12,22:00:00,15,-43.22401764,-22.91863475,Roubo a transeunte,6,1,Vila rua sao francisco xavier,Terca,POINT(-43.22401764 -22.91863475)
60c3ed5ff6b4eb2b83a1fccff3f503a200b62949bc8241ab8543cbdeeb99c838,2024,17/12/2024,12,05:00:00,15,-43.17601274,-22.90646932,Roubo a transeunte,5,1,Avenida avenida nilo pecanha,Terca,POINT(-43.17601274 -22.90646932)
399f017226edb63e72de7068b784d665623dcfa53cac80cac2249868864e89b6,2024,17/12/2024,12,21:08:00,15,-43.23340154,-22.91732994,Roubo a transeunte,6,1,Rua jaceguai,Terca,POINT(-43.23340154 -22.91732994)
b5bcf4a6d57903c92844dc54bc0a3cc26061019054cba3c9b5b31f102f92f1a2,2024,17/12/2024,12,08:30:00,15,-43.1814,-22.80479997,Roubo a transeunte,17,1,Travessa travessa da olaria,Terca,POINT(-43.1814 -22.80479997)
b70808108cdafeea2a203e99f060a8c790fa2ab98616b53e1621244d307291c5,2024,17/12/2024,12,02:30:00,15,-43.19177348,-22.8960782,Roubo a transeunte,5,1,Rua rua sacadura cabral,Terca,POINT(-43.19177348 -22.8960782)
1057f30716a5ce8f6c8c0d915c20bfe854418adf6b457ea7300b57ff6a956458,2024,17/12/2024,12,08:00:00,15,-43.27543195,-22.89674897,Roubo a transeunte,3,1,Rua aristides caire,Terca,POINT(-43.27543195 -22.89674897)
13f50a5b4d275c49c74b111ec24c38f073988559f789bea18f5c772320a3b3b3,2024,18/12/2024,12,19:00:00,15,-43.289201,-22.88072896,Roubo a transeunte,3,1,Viaduto viaduto cristovao colombo,Quarta,POINT(-43.289201 -22.88072896)
9c472dbfe4bcbb3300db319bb3b04a10345025a56eb9e65d63acfa119da82657,2024,18/12/2024,12,15:15:00,15,-43.26895752,-22.88595347,Roubo a transeunte,3,1,Rua fernando esquerdo,Quarta,POINT(-43.26895752 -22.88595347)
683029ca54a2a976e825339289fb1f9f99494f99749b6bfd7d37e54dd5657f2c,2024,18/12/2024,12,11:30:00,15,-43.38428893,-22.94188314,Roubo a transeunte,18,2,Rua andre rocha,Quarta,POINT(-43.38428893 -22.94188314)
dedbf869688e3b9bbbb0398573ef08b30931e3e30a2aa3c0e047d167996b3f5a,2024,18/12/2024,12,01:11:00,15,-43.18688939,-22.91105305,Roubo a transeunte,5,1,Rua ubaldino do amaral,Quarta,POINT(-43.18688939 -22.91105305)
461284b9838ab447193fbb491652eff894bd3a4dd1737983c724fe390791bce1,2024,18/12/2024,12,22:30:00,15,-43.27371436,-22.89014102,Roubo a transeunte,3,1,Rua rua cachambi,Quarta,POINT(-43.27371436 -22.89014102)
bb0950d9c1e795c37f6de8eb1b0b8074e335304e65c62a2341c5876a37c45070,2024,18/12/2024,12,13:30:00,15,-43.33536693,-22.88391389,Roubo a transeunte,9,2,Rua joao romeiro,Quarta,POINT(-43.33536693 -22.88391389)
5629143ae6e1e18638d4d0a870b4c4dc23d2043ce956ab27dff7cdc23b743c9c,2024,18/12/2024,12,12:37:00,15,-43.30111383,-22.82591621,Roubo a transeunte,16,1,Rua pedro rufino,Quarta,POINT(-43.30111383 -22.82591621)
5070b752f71b8b0b0c71e86c1e87320b4642f8148e5a46ffcf157fa2dbe6d705,2024,19/12/2024,12,19:25:00,15,-43.35292799,-22.85612579,Roubo a transeunte,9,2,Rua rua tacaratu,Quinta,POINT(-43.35292799 -22.85612579)
ad0d2537afffea2a3cae543d491360d15ea404df51b6c4e4f9c2fdcb8c69ad80,2024,19/12/2024,12,05:00:00,15,-43.50154241,-22.88602524,Roubo a transeunte,14,2,Estrada estrada mandabua,Quinta,POINT(-43.50154241 -22.88602524)
24191745896e96de3c1bd2ae867ee60c9bb8c848140eacea237c73b7dbf1e98b,2024,19/12/2024,12,23:05:00,15,-43.18770398,-22.89921399,Roubo a transeunte,5,1,Rua camerino,Quinta,POINT(-43.18770398 -22.89921399)
c731d2c5dc86cc33057013f585f8565b65a8974346f463b532c7416512184508,2024,19/12/2024,12,13:30:00,15,-43.39171016,-22.91561658,Roubo a transeunte,18,2,Estrada meringuava,Quinta,POINT(-43.39171016 -22.91561658)
3b4c13a1b95446b116395188dbc84a9129b806369fedd2080f8a0c9ba0af2956,2024,19/12/2024,12,17:50:00,15,-43.17544568,-22.90608999,Roubo a transeunte,5,1,Rua graca aranha,Quinta,POINT(-43.17544568 -22.90608999)
48da5e89e691e69b369b67fa8297d269f53e601cf7e88b6a56142bf4582e5a3b,2024,19/12/2024,12,18:30:00,15,-43.36513775,-22.87990944,Roubo a transeunte,18,2,Rua das dalias,Quinta,POINT(-43.36513775 -22.87990944)
cc1c17a52fb64c170df1f8a03d58321b591e4b15b43b0dae150612ee7a2de56e,2024,19/12/2024,12,06:06:00,15,-43.19206099,-22.97274684,Roubo a transeunte,19,1,Rua pompeu loureiro,Quinta,POINT(-43.19206099 -22.97274684)
4dad03b509a0fca06d34fcfc7179fc3eb398581fe93540f2f3cf87addeefce56,2024,19/12/2024,12,16:30:00,15,-43.35281175,-22.81166421,Roubo a transeunte,41,2,Rua herculano pinheiro,Quinta,POINT(-43.35281175 -22.81166421)
42b73949414e2d7034e7d544b571e87693e88abb4be88589d81c136f272238e6,2024,20/12/2024,12,02:00:00,15,-43.17687697,-22.92026011,Roubo a transeunte,2,1,Rua da gloria,Sexta,POINT(-43.17687697 -22.92026011)
cba7e7c6fc2d0054aca22d33f71937339dd281ce80eb454e1daefe1e1447357b,2024,20/12/2024,12,20:30:00,15,-43.5074721,-23.01843696,Roubo a transeunte,31,2,Avenida avenida das americas,Sexta,POINT(-43.5074721 -23.01843696)
4e0294ef1b1e19e80ebcb10ebb33afaf3c3a895f45cd13869105b71c03bbe690,2024,20/12/2024,12,22:00:00,15,-43.35335164,-23.01023449,Roubo a transeunte,31,2,Avenida avenida lucio costa,Sexta,POINT(-43.35335164 -23.01023449)
9b3b185ac249ee6f5fccae47c711869eef403b10090f3b1490df6f93dfe6aa17,2024,20/12/2024,12,14:50:00,15,-43.22808424,-22.91542316,Roubo a transeunte,6,1,Avenida avenida paula sousa,Sexta,POINT(-43.22808424 -22.91542316)
2c0d0fa1e8c6dfad0183402887ca5d069ce10ded9e47decbeea4b70e0da6ba39,2024,20/12/2024,12,05:20:00,15,-43.33449998,-22.84079997,Roubo a transeunte,41,2,Vila estrada do colegio,Sexta,POINT(-43.33449998 -22.84079997)
6e4f2098714c9c1b5eef0d58999c76621781b9e191e9e199ff5cacf1d23f233b,2024,20/12/2024,12,21:40:00,15,-43.25493116,-22.92195847,Roubo a transeunte,6,1,Rua rua meira de vasconcelos,Sexta,POINT(-43.25493116 -22.92195847)
95078dc5be9b03d3c27d37b461f8bcd6665e6d11d89aeb1ae567e9283639cd2a,2024,20/12/2024,12,22:30:00,15,-43.27377087,-22.88988958,Roubo a transeunte,3,1,Rua cachambi,Sexta,POINT(-43.27377087 -22.88988958)
9395b5bbedb1d797e140ae8105f6aad75076a5fd78cb8c593e940ae9c8a48b94,2024,20/12/2024,12,23:00:00,15,-43.3404386,-22.86771803,Roubo a transeunte,9,2,Rua conselheiro galvao,Sexta,POINT(-43.3404386 -22.86771803)
b2b452fa881f45d3a545450d039cd7119c7797474d180cd82e45cd0afd0f230c,2024,20/12/2024,12,20:30:00,15,-43.22764875,-22.91359834,Roubo a transeunte,6,1,Avenida avenida maracana,Sexta,POINT(-43.22764875 -22.91359834)
71d115691d23f6eee9e1c23ed44c4971d13118f57b8802b410523547875be2e6,2024,20/12/2024,12,05:30:00,15,-43.31294399,-22.84708597,Roubo a transeunte,41,2,Avenida oliveira belo,Sexta,POINT(-43.31294399 -22.84708597)
ed164dda1798cb6844504f4ff118f37dcb3b815c14b9d9b815a27602e9fa902b,2024,20/12/2024,12,20:32:00,15,-43.30468385,-23.01023079,Roubo a transeunte,31,2,Avenida olegario maciel,Sexta,POINT(-43.30468385 -23.01023079)
0749d4844b4ae10485cc7f9ac6345faa50ff249c50945660ab3722c821656c0c,2024,21/12/2024,12,00:00:00,15,-43.25802362,-22.85687681,Roubo a transeunte,22,1,Vila rua cardoso de morais,Sabado,POINT(-43.25802362 -22.85687681)
c0ab96c8697315dfa144ba214378ff540d588545d98c42caca3477a5676b8469,2024,21/12/2024,12,22:00:00,15,-43.22047662,-22.9853706,Roubo a transeunte,23,1,Rua rua cupertino durao,Sabado,POINT(-43.22047662 -22.9853706)
9eedf3f363c45ac646fe4ac7234d0452e8ea2313b3c709eeeb3e470519d7fb33,2024,21/12/2024,12,22:30:00,15,-43.32126027,-22.84898188,Roubo a transeunte,41,2,Avenida pastor martin luther king jr.,Sabado,POINT(-43.32126027 -22.84898188)
ec34f8bdb39fd4b7ac350bd10b6ba5b322df1e455021aad513b106080bd49ed3,2024,21/12/2024,12,21:32:00,15,-43.28848018,-22.89725905,Roubo a transeunte,3,1,Rua domingos freire,Sabado,POINT(-43.28848018 -22.89725905)
5e563540711cd7f34f35e619cb767dfb7ae51a81c1961765dcef153019fbc51a,2024,21/12/2024,12,11:40:00,15,-43.25578396,-22.84958199,Roubo a transeunte,22,1,Rua rua araguari,Sabado,POINT(-43.25578396 -22.84958199)
ff16873af2ac402a971597bc3bfb1b1bff0468dcf8b8d98855acac6ca6deddc6,2024,21/12/2024,12,01:30:00,15,-43.17709526,-22.91290959,Roubo a transeunte,5,1,Vila rua do passeio,Sabado,POINT(-43.17709526 -22.91290959)
5fbfcceceb37d1249566fd63f3767bb1e7be3001a84e7319f8f2af69e837083f,2024,21/12/2024,12,03:40:00,15,-43.21886187,-22.9763691,Roubo a transeunte,23,1,Vila avenida borges de medeiros,Sabado,POINT(-43.21886187 -22.9763691)
46d28f58b346669f6894be5e6a5245c274e11a47e12ac93eefe1a5ab2538760c,2024,21/12/2024,12,11:40:00,15,-43.33856391,-22.86993067,Roubo a transeunte,9,2,Rua conselheiro galvao,Sabado,POINT(-43.33856391 -22.86993067)
55a54abcfbcd7135554b6ad99521e3997542820dc91faac2a622a85baeda6b1d,2024,22/12/2024,12,03:00:00,15,-43.34743499,-22.96204299,Roubo a transeunte,18,2,Rua jorge luiz,Domingo,POINT(-43.34743499 -22.96204299)
4aeb8a1559e4f02476328253ef9ab6ac422aba21d6d0dcb850aa9b8d4a827d08,2024,22/12/2024,12,01:30:00,15,-43.24241082,-22.93111613,Roubo a transeunte,6,1,Avenida maracana,Domingo,POINT(-43.24241082 -22.93111613)
f67c2a531ccd0c30429791836158c9b75707529d54bfd826c17dae01d568e3bc,2024,22/12/2024,12,00:00:00,15,-43.31071999,-22.84830897,Roubo a transeunte,41,2,Avenida avenida meriti,Domingo,POINT(-43.31071999 -22.84830897)
32f8a87c6dd35ada5779db4e3c5efac3d9044e19d845a9ca85ff93a74310c328,2024,22/12/2024,12,20:40:00,15,-43.18700798,-22.91072497,Roubo a transeunte,5,1,Rua rua carlos de carvalho,Domingo,POINT(-43.18700798 -22.91072497)
db58ca1759ddf54a03620156089da3a0e7b80b38193b15bc9c7f18d67cf27ac3,2024,22/12/2024,12,20:30:00,15,-43.21311875,-22.9172867,Roubo a transeunte,6,1,Rua rua caruso,Domingo,POINT(-43.21311875 -22.9172867)
4d130662f6e95e5ea713ddd976083f9c723e17ba239112331bcbb0ff69166897,2024,22/12/2024,12,23:07:00,15,-43.29855599,-22.82069185,Roubo a transeunte,16,1,Rua bulhoes marcial,Domingo,POINT(-43.29855599 -22.82069185)
0c7496040afe12a16540f438d8470da5b8772e88ccb53dc4fcdb7158f8f9b150,2024,22/12/2024,12,03:00:00,15,-43.1893594,-22.9176699,Roubo a transeunte,5,1,Rua rua cardeal dom sebastiao leme,Domingo,POINT(-43.1893594 -22.9176699)
8eb72833469dc4a82e684bb7c4cc09850dbe54099377fc66bc99098efbc5b292,2024,22/12/2024,12,03:20:00,15,-43.180748,-22.903111,Roubo a transeunte,5,1,Rua rua uruguaiana,Domingo,POINT(-43.180748 -22.903111)
225bca01b735457985a305c3133217e1120ba2f9d502a79695ec4050cbe738dc,2024,23/12/2024,12,21:20:00,15,-43.19835599,-22.97716095,Roubo a transeunte,23,1,Avenida avenida epitacio pessoa,Segunda,POINT(-43.19835599 -22.97716095)
f998be3e7abbedacc508b970ba070a4e6febae00dca86c2c666e9c6d14e49968,2024,23/12/2024,12,21:40:00,15,-43.303747,-23.008218,Roubo a transeunte,31,2,Avenida das americas,Segunda,POINT(-43.303747 -23.008218)
2bc90487ec479d59886be33abcdd8d85587a865d4a4d7b86be7633be7e3acd03,2024,23/12/2024,12,02:13:00,15,-43.27009659,-22.90621044,Roubo a transeunte,3,1,Rua barao do bom retiro,Segunda,POINT(-43.27009659 -22.90621044)
7290c2ff33bbc187472efd0237632464dbcd9c545574dc4bdd57aa01915c1a64,2024,23/12/2024,12,00:30:00,15,-43.35355765,-22.89780376,Roubo a transeunte,18,2,Rua rua barao,Segunda,POINT(-43.35355765 -22.89780376)
9accf973746a30f7abc98fb666008b2e9950676c3ede74ff12d511d4b8f471ee,2024,23/12/2024,12,16:00:00,15,-43.17459759,-22.93411868,Roubo a transeunte,2,1,Praia do flamengo,Segunda,POINT(-43.17459759 -22.93411868)
891896a5bbf0766c12e8825f5e23bf31de497ee1696c1349ea879efab7854bc3,2024,23/12/2024,12,11:45:00,15,-43.32554574,-22.85167673,Roubo a transeunte,41,2,Rua marambaia,Segunda,POINT(-43.32554574 -22.85167673)
879ad7925b580a073bf90aac0817481e59158492f8c2d8f5f0d8f16b14ed93e8,2024,23/12/2024,12,15:30:00,15,-43.26575324,-22.84761218,Roubo a transeunte,16,1,Rua rua leopoldina rego,Segunda,POINT(-43.26575324 -22.84761218)
3f9722644dc7cd0373c1820021ec4a4f595d632b1dc1614f0fbe21b2116b89f1,2024,24/12/2024,12,07:10:00,15,-43.3437191,-22.84893389,Roubo a transeunte,9,2,Rua doutor luis bicalho,Terca,POINT(-43.3437191 -22.84893389)
29ec267944275c502c505783958236fdd77146d0bd823bd64c999c394cd17873,2024,24/12/2024,12,02:35:00,15,-43.27205361,-22.88968972,Roubo a transeunte,3,1,Rua basilio de brito,Terca,POINT(-43.27205361 -22.88968972)
6f694d4e349f93c6507ba05b6939a269253fe964893d331403064bf4af7e8e0b,2024,24/12/2024,12,20:00:00,15,-43.29451029,-22.89586538,Roubo a transeunte,3,1,Avenida amaro cavalcanti,Terca,POINT(-43.29451029 -22.89586538)
ec468b821e6cf97d33a8693b9b600b20e547836ac86d70ace50d5503c7752be7,2024,24/12/2024,12,16:30:00,15,-43.20441219,-22.90984201,Roubo a transeunte,4,1,Avenida presidente vargas,Terca,POINT(-43.20441219 -22.90984201)
175432a09592fd16f808bc1ff626c61b32dca63afe5caa5e230dfa34a7ab7be5,2024,25/12/2024,12,06:44:00,15,-43.32582936,-22.84027319,Roubo a transeunte,41,2,Rua visconde de sao leopoldo,Quarta,POINT(-43.32582936 -22.84027319)
4f6a8ee47907e37597e9aa825d3bf2cfb292b6a7db159ce72e351c4df28e8506,2024,25/12/2024,12,12:30:00,15,-43.23515885,-22.92639941,Roubo a transeunte,6,1,Rua rua conde de bonfim,Quarta,POINT(-43.23515885 -22.92639941)
5e8fa72538a5a2fb752691f31d04be6faff247af3941fd652a0763fc0183a388,2024,25/12/2024,12,23:50:00,15,-43.175599,-22.91044,Roubo a transeunte,5,1,Avenida avenida rio branco,Quarta,POINT(-43.175599 -22.91044)
7ffd2a1a5053b35da507586443234877ee1309726e2671775477ac5df7031177,2024,26/12/2024,12,21:40:00,15,-43.2973877,-22.87311457,Roubo a transeunte,3,1,Avenida joao ribeiro,Quinta,POINT(-43.2973877 -22.87311457)
e588975176523a4b6634df27cbf310d195a0076081dff162f032284ce2df959a,2024,26/12/2024,12,04:00:00,15,-43.18529424,-22.90809394,Roubo a transeunte,5,1,Rua rua visconde do rio branco,Quinta,POINT(-43.18529424 -22.90809394)
f4c2e05c3ccae89614be1345eb6649053cbef4cd7baed7cd39d28c3cc4daa480,2024,26/12/2024,12,23:40:00,15,-43.18942801,-22.91148953,Roubo a transeunte,5,1,Rua carlos de carvalho,Quinta,POINT(-43.18942801 -22.91148953)
8b8ce1a28ab2090e02d127d9fa0579780cb4ac7d5cf59850f3c116e800f2d2bb,2024,26/12/2024,12,20:00:00,15,-43.45276038,-22.86064804,Roubo a transeunte,14,2,Avenida brasil,Quinta,POINT(-43.45276038 -22.86064804)
28b1454fb68b6a15c17a9089b424ef0044debcdea9bfe83bc54f3bb45dabc840,2024,26/12/2024,12,09:15:00,15,-43.46378214,-22.87290324,Roubo a transeunte,14,2,Rua rua da chita,Quinta,POINT(-43.46378214 -22.87290324)
